MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
conv1,21.25764300000001,ms,76.6008389999999,ms,46.12793532848358,ms,175.48716825008393,ms,0.0,kb,0.0,kb,854377.0,kb,3419273.0,kb,354,6957956
norm2,16.680477,ms,49.90963300000005,ms,20.048832210540773,ms,55.72115245628357,ms,0.0,kb,0.0,kb,859567.0,kb,4297835.0,kb,354,6957956
relu2,7.984670000000006,ms,11.189245999999999,ms,8.67046398305893,ms,14.001760023593903,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.949878999999957,ms,79.57354400000015,ms,57.42041560077667,ms,220.5492475452423,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.500655000000005,ms,49.29188300000009,ms,24.528735874176025,ms,69.16531196403504,ms,0.0,kb,0.0,kb,1264546.0,kb,6322730.0,kb,354,6957956
relu1,7.979044000000001,ms,11.210111999999997,ms,11.775328002929687,ms,20.26531210708618,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.26689600000005,ms,76.67089100000003,ms,50.524096128463746,ms,192.8731219854355,ms,0.0,kb,0.0,kb,862092.0,kb,3450133.0,kb,354,6957956
norm2,16.577708999999984,ms,49.3716720000001,ms,20.001568296432495,ms,55.54432063484192,ms,0.0,kb,0.0,kb,870257.0,kb,4351285.0,kb,354,6957956
relu2,8.034546,ms,11.26204300000001,ms,8.69318399810791,ms,14.07958404636383,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.787402000000025,ms,78.75294199999992,ms,57.040479767799376,ms,219.1312637119293,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.38688199999998,ms,48.71351300000009,ms,25.89391995239258,ms,73.2621761341095,ms,0.0,kb,0.0,kb,1478234.0,kb,7391170.0,kb,354,6957956
relu1,7.997824999999997,ms,11.233352,ms,13.810976047515869,ms,24.306591955184935,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.35123799999994,ms,76.9348900000001,ms,55.061919702529906,ms,211.01459125518798,ms,0.0,kb,0.0,kb,897815.0,kb,3593025.0,kb,354,6957956
norm2,16.50678899999999,ms,49.27330500000002,ms,20.181664182662963,ms,56.09926445388794,ms,0.0,kb,0.0,kb,897370.0,kb,4486850.0,kb,354,6957956
relu2,8.071052999999992,ms,11.362129999999977,ms,8.728895977973938,ms,14.166784041404725,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.926384999999975,ms,79.269956,ms,57.280671697616576,ms,220.06159994888304,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.12327100000002,ms,48.05337099999989,ms,27.31331217765808,ms,77.62582429885865,ms,0.0,kb,0.0,kb,1667801.0,kb,8339005.0,kb,354,6957956
relu1,7.968759999999994,ms,11.189523000000001,ms,15.140352001667022,ms,27.024800072193145,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.26877799999995,ms,76.79149900000016,ms,59.557023400306704,ms,229.18816051101683,ms,0.0,kb,0.0,kb,903994.0,kb,3617741.0,kb,354,6957956
norm2,16.458355000000033,ms,49.20647799999998,ms,20.18038416481018,ms,56.11510437202453,ms,0.0,kb,0.0,kb,921326.0,kb,4606630.0,kb,354,6957956
relu2,8.204057999999998,ms,11.520513000000005,ms,8.873087956905366,ms,14.338496010303498,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,22.002242000000027,ms,79.7550079999999,ms,57.38419189834595,ms,220.3948805398941,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.39270000000003,ms,49.51239399999995,ms,29.185375970840454,ms,83.21440047264099,ms,0.0,kb,0.0,kb,1897405.0,kb,9487025.0,kb,354,6957956
relu1,7.9448049999999935,ms,11.167344999999992,ms,16.27366405057907,ms,29.274239976406097,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.284300999999985,ms,76.84340200000005,ms,64.10348786258697,ms,247.43955235767365,ms,0.0,kb,0.0,kb,923495.0,kb,3695745.0,kb,354,6957956
norm2,16.32555299999997,ms,48.705447000000085,ms,20.240096210479738,ms,56.31945647621155,ms,0.0,kb,0.0,kb,940102.0,kb,4700510.0,kb,354,6957956
relu2,7.998039000000004,ms,11.221105000000009,ms,8.659775964736939,ms,14.041120006561279,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.905318999999995,ms,79.141758,ms,57.31932765102386,ms,220.07948783397674,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.22760199999998,ms,48.899486000000074,ms,30.781791774749756,ms,88.0095353679657,ms,0.0,kb,0.0,kb,2099971.0,kb,10499855.0,kb,354,6957956
relu1,7.983674999999995,ms,11.217329000000008,ms,17.405504016876222,ms,31.52153609752655,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.379244000000025,ms,77.19329799999993,ms,68.64163166618347,ms,265.557694931984,ms,0.0,kb,0.0,kb,966123.0,kb,3866257.0,kb,354,6957956
norm2,16.38422599999997,ms,48.815386000000004,ms,20.498496259689333,ms,56.992672706604004,ms,0.0,kb,0.0,kb,967656.0,kb,4838280.0,kb,354,6957956
relu2,8.001875999999994,ms,11.243581000000008,ms,8.65603195619583,ms,14.039103991985321,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.739186000000032,ms,78.66916900000004,ms,57.125247838974,ms,219.43488064098358,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.317475999999967,ms,49.228162999999974,ms,32.5338556022644,ms,93.3127995223999,ms,0.0,kb,0.0,kb,2374973.0,kb,11874865.0,kb,354,6957956
relu1,7.982071000000004,ms,11.238702000000009,ms,18.47273622083664,ms,33.670848199367526,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.198852999999968,ms,76.56672100000021,ms,72.87305565643311,ms,282.4696323480606,ms,0.0,kb,0.0,kb,963299.0,kb,3854961.0,kb,354,6957956
norm2,16.572898000000002,ms,49.65361700000007,ms,20.838880239486695,ms,58.106560510635376,ms,0.0,kb,0.0,kb,1003086.0,kb,5015430.0,kb,354,6957956
relu2,7.8920649999999934,ms,11.095628000000007,ms,8.569759986400605,ms,13.886080069065095,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.722530000000003,ms,78.75992199999999,ms,57.19219188499451,ms,219.77100791454316,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.372045999999987,ms,49.050915,ms,34.16041605186462,ms,98.03513617515564,ms,0.0,kb,0.0,kb,2585494.0,kb,12927470.0,kb,354,6957956
relu1,7.932031000000001,ms,11.153505999999988,ms,19.614912032127382,ms,35.95561623096466,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.33747699999997,ms,77.04696500000018,ms,77.46409606456757,ms,300.7964166316986,ms,0.0,kb,0.0,kb,1015418.0,kb,4063437.0,kb,354,6957956
norm2,16.549422,ms,49.316104000000045,ms,20.859584188461305,ms,58.09152060317993,ms,0.0,kb,0.0,kb,1027210.0,kb,5136050.0,kb,354,6957956
