MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
conv,18.43436600000002,ms,64.55241600000008,ms,51.4133439540863,ms,196.5176969423294,ms,0.0,kb,0.0,kb,181790.0,kb,727160.0,kb,354,5604004
bn,16.27347600000001,ms,48.455903000000035,ms,16.170751873016357,ms,44.01718398857117,ms,0.0,kb,0.0,kb,181790.0,kb,908950.0,kb,354,5604004
conv,21.21212,ms,76.34987700000002,ms,70.54403173732757,ms,272.9567665452957,ms,0.0,kb,0.0,kb,367777.0,kb,2348005.0,kb,354,5604004
bn,16.301955999999997,ms,48.391976999999905,ms,16.919327892303468,ms,46.30841581535339,ms,0.0,kb,0.0,kb,420286.5,kb,2101432.5,kb,354,5604004
conv,18.838303999999983,ms,66.03456299999972,ms,36.67865598011017,ms,137.5848959169388,ms,0.0,kb,0.0,kb,39043.5,kb,156174.0,kb,354,5604004
bn,16.48236300000003,ms,49.28344500000011,ms,16.26486387825012,ms,44.01318402862549,ms,0.0,kb,0.0,kb,39043.5,kb,195217.5,kb,354,5604004
conv,21.506832999999926,ms,77.50329500000004,ms,25.344767695426942,ms,92.13315160942078,ms,0.0,kb,0.0,kb,103880.0,kb,468797.0,kb,354,5604004
bn,16.42824300000002,ms,48.91083499999991,ms,16.213535972595214,ms,43.7987200717926,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
0,12.867260999999992,ms,27.35681099999999,ms,30.674239972114563,ms,59.81718400478363,ms,0.0,kb,0.0,kb,2509787.0,kb,7529361.0,kb,354,5604004
conv,21.254385000000013,ms,76.57854399999997,ms,49.43564887142181,ms,188.4905615463257,ms,0.0,kb,0.0,kb,103880.0,kb,416049.5,kb,354,5604004
bn,16.41492300000001,ms,48.962718999999936,ms,16.215904012680053,ms,43.799264041900635,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
conv,18.415830000000017,ms,64.41866699999997,ms,51.96870414447785,ms,198.89699268722535,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,5604004
bn,16.32803299999999,ms,48.76569300000001,ms,16.27846395301819,ms,44.42454400253296,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,5604004
conv,18.404017000000003,ms,64.42841799999995,ms,51.505888061523436,ms,196.8530569562912,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,5604004
bn,16.166039999999967,ms,48.14641799999997,ms,16.11199984741211,ms,43.957791904449465,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,5604004
conv,21.35912700000004,ms,76.81705299999999,ms,77.5495682888031,ms,300.9281922712326,ms,0.0,kb,0.0,kb,531681.0,kb,3260403.0,kb,354,5604004
bn,16.362558999999987,ms,48.63106100000003,ms,17.746112049102784,ms,48.85177592086792,ms,0.0,kb,0.0,kb,567135.0,kb,2835675.0,kb,354,5604004
conv,18.547310999999997,ms,64.9924089999999,ms,36.524928009033204,ms,137.04847976112364,ms,0.0,kb,0.0,kb,39043.5,kb,156174.0,kb,354,5604004
bn,16.32952100000002,ms,48.85446900000004,ms,16.135871967315673,ms,43.61369598007202,ms,0.0,kb,0.0,kb,39043.5,kb,195217.5,kb,354,5604004
conv,21.532006000000052,ms,77.5888829999999,ms,25.329087480545045,ms,92.03558351039887,ms,0.0,kb,0.0,kb,103880.0,kb,468797.0,kb,354,5604004
bn,16.314277,ms,48.553756999999884,ms,16.1305919342041,ms,43.50873599624634,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
0,12.853544000000031,ms,27.21637900000001,ms,30.640223989486696,ms,59.76390398311615,ms,0.0,kb,0.0,kb,2496936.0,kb,7490808.0,kb,354,5604004
conv,21.200045000000014,ms,76.3540699999998,ms,49.22412829208374,ms,187.69705696964263,ms,0.0,kb,0.0,kb,103880.0,kb,416049.5,kb,354,5604004
bn,16.404620999999995,ms,48.89487199999997,ms,16.184319900512694,ms,43.751999809265136,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
conv,18.320527000000045,ms,64.08068700000015,ms,51.790143837928774,ms,198.09331222820282,ms,0.0,kb,0.0,kb,181790.0,kb,727160.0,kb,354,5604004
bn,16.451603000000034,ms,49.32803800000001,ms,16.33369591140747,ms,44.65686393547058,ms,0.0,kb,0.0,kb,181790.0,kb,908950.0,kb,354,5604004
conv,18.49973800000002,ms,64.77939300000001,ms,59.54761589431763,ms,229.09209608650207,ms,0.0,kb,0.0,kb,233730.0,kb,934920.0,kb,354,5604004
bn,16.212964000000024,ms,48.41999300000001,ms,16.165087907791136,ms,44.17436795043945,ms,0.0,kb,0.0,kb,233730.0,kb,1168650.0,kb,354,5604004
conv,21.233654999999978,ms,76.2695759999999,ms,85.33289523029327,ms,332.05155012226106,ms,0.0,kb,0.0,kb,561720.0,kb,3806364.5,kb,354,5604004
bn,16.524034999999966,ms,49.19423699999994,ms,18.42592004776001,ms,50.788320058822634,ms,0.0,kb,0.0,kb,477022.0,kb,2385110.0,kb,354,5604004
conv,18.59678000000002,ms,65.11210499999993,ms,36.639135907173156,ms,137.3818235769272,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354,5604004
bn,16.180232999999998,ms,48.19416300000005,ms,15.973791988372803,ms,43.18524810409546,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354,5604004
