MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
bn1,79.46026099999999,ms,246.74564899999976,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1466.4201130000001,ms,5862.988404999997,ms,0.0,ms,0,ms,831040.0,kb,4155200.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,55.68047799999992,ms,172.23752200000038,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,656.5470940000006,ms,4299.258758999991,ms,0.0,ms,0,ms,3324160.0,kb,23269120.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,336.8449049999998,ms,1025.7703480000025,ms,0.0,ms,0,ms,3324160.0,kb,16623632.0,kb,0.0,kb,0.0,kb,354,23639428
relu,181.5351,ms,353.3862749999993,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,1283.7319250000028,ms,8404.138608,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,158.99613699999986,ms,492.8798540000008,ms,0.0,ms,0,ms,1662080.0,kb,8311816.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1783.882021000003,ms,7134.178231999997,ms,0.0,ms,0,ms,415520.0,kb,2077600.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,47.29199999999985,ms,146.5923700000001,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,711.4736039999998,ms,4676.756896000017,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,165.2869089999999,ms,507.912552,ms,0.0,ms,0,ms,1662080.0,kb,8316064.0,kb,0.0,kb,0.0,kb,354,23639428
relu,129.20566500000007,ms,247.8817470000001,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
0,1861.9068270000016,ms,7446.8515700000125,ms,0.0,ms,0,ms,1662080.0,kb,8310400.0,kb,0.0,kb,0.0,kb,354,23639428
1,173.87362499999972,ms,529.2394689999992,ms,0.0,ms,0,ms,1662080.0,kb,8316064.0,kb,0.0,kb,0.0,kb,354,23639428
conv1,705.2602309999993,ms,4618.237580000016,ms,0.0,ms,0,ms,415520.0,kb,2908640.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,46.869741000000026,ms,149.14779199999995,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1564.356822999998,ms,6257.245143999994,ms,0.0,ms,0,ms,415520.0,kb,2077600.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,40.20650300000001,ms,125.40896799999989,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,711.123746000001,ms,4674.622195000021,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,168.64627200000027,ms,519.1540299999989,ms,0.0,ms,0,ms,1662080.0,kb,8316064.0,kb,0.0,kb,0.0,kb,354,23639428
relu,60.92475199999994,ms,113.08241500000013,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,693.6078999999997,ms,4539.724144000003,ms,0.0,ms,0,ms,415520.0,kb,2908640.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,47.23808999999992,ms,150.36559900000023,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1567.1332739999998,ms,6268.174510000004,ms,0.0,ms,0,ms,415520.0,kb,2077600.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,40.97563500000009,ms,128.1677459999997,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,710.6252809999977,ms,4668.765467000014,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,169.25287600000004,ms,521.2642600000008,ms,0.0,ms,0,ms,1662080.0,kb,8316064.0,kb,0.0,kb,0.0,kb,354,23639428
relu,61.99600099999997,ms,115.21949299999999,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,692.178094999999,ms,4528.844061000011,ms,0.0,ms,0,ms,415520.0,kb,2908640.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,47.38023299999998,ms,151.29422800000046,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1568.5443540000022,ms,6272.718846999993,ms,0.0,ms,0,ms,415520.0,kb,2077600.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,41.02323700000008,ms,128.72744500000007,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,711.4394049999977,ms,4673.923029999996,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,169.5865079999996,ms,522.1472169999997,ms,0.0,ms,0,ms,1662080.0,kb,8316064.0,kb,0.0,kb,0.0,kb,354,23639428
relu,61.612180999999985,ms,114.19272499999984,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,694.2862700000009,ms,4542.190324999989,ms,0.0,ms,0,ms,415520.0,kb,2908640.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,46.71329999999997,ms,148.70925500000016,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1564.0916720000018,ms,6254.366866999993,ms,0.0,ms,0,ms,415520.0,kb,2077600.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,40.58896299999993,ms,127.15099400000018,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,710.8103429999962,ms,4669.3461329999955,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,169.52284699999976,ms,522.026278999999,ms,0.0,ms,0,ms,1662080.0,kb,8316064.0,kb,0.0,kb,0.0,kb,354,23639428
relu,60.899784999999866,ms,113.09133999999986,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,692.486935999998,ms,4531.253336999994,ms,0.0,ms,0,ms,415520.0,kb,2908640.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,46.982605000000056,ms,149.8121039999999,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1563.933301999998,ms,6253.94101099998,ms,0.0,ms,0,ms,415520.0,kb,2077600.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,41.50177300000001,ms,129.6273850000002,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,711.1727889999964,ms,4674.6277320000045,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,171.03097100000033,ms,527.2317299999992,ms,0.0,ms,0,ms,1662080.0,kb,8316064.0,kb,0.0,kb,0.0,kb,354,23639428
relu,62.14242300000016,ms,115.27879199999983,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,1369.022537000005,ms,8979.191756999979,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,89.27123200000004,ms,284.51419100000004,ms,0.0,ms,0,ms,831040.0,kb,4158032.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,2158.4412689999967,ms,8631.236077999984,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,36.00164199999995,ms,110.18684100000009,ms,0.0,ms,0,ms,207760.0,kb,1041632.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,799.6986389999996,ms,5246.516466999978,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,100.03494499999974,ms,310.5092109999997,ms,0.0,ms,0,ms,831040.0,kb,4166528.0,kb,0.0,kb,0.0,kb,354,23639428
relu,73.11998099999985,ms,136.60532900000015,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
0,1799.9681380000004,ms,7200.329728999997,ms,0.0,ms,0,ms,831040.0,kb,4155200.0,kb,0.0,kb,0.0,kb,354,23639428
1,104.5021850000002,ms,319.7283950000002,ms,0.0,ms,0,ms,831040.0,kb,4166528.0,kb,0.0,kb,0.0,kb,354,23639428
conv1,819.8975520000016,ms,5369.051801999997,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,32.20177499999994,ms,99.97023600000004,ms,0.0,ms,0,ms,207760.0,kb,1041632.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1951.2850580000013,ms,7805.277211000006,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,33.99721199999994,ms,104.15078699999995,ms,0.0,ms,0,ms,207760.0,kb,1041632.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,802.7359489999984,ms,5276.328988999973,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,100.96361599999987,ms,313.8784349999996,ms,0.0,ms,0,ms,831040.0,kb,4166528.0,kb,0.0,kb,0.0,kb,354,23639428
relu,37.17221199999996,ms,65.61553500000005,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,822.2022930000015,ms,5388.522831999998,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,32.17702500000003,ms,100.1131740000001,ms,0.0,ms,0,ms,207760.0,kb,1041632.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1950.3271170000041,ms,7798.755188000018,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,33.33535899999992,ms,102.32835099999978,ms,0.0,ms,0,ms,207760.0,kb,1041632.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,807.1580309999987,ms,5304.669925000016,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,101.34982199999973,ms,314.7645020000002,ms,0.0,ms,0,ms,831040.0,kb,4166528.0,kb,0.0,kb,0.0,kb,354,23639428
relu,37.18629200000002,ms,65.34090400000001,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
avgpool,32.855073000000004,ms,103.799106,ms,0.0,ms,0,ms,16960.0,kb,67842.765625,kb,0.0,kb,0.0,kb,354,23639428
0,28.698071999999968,ms,60.91717800000005,ms,0.0,ms,0,ms,530.0,kb,1060.0,kb,0.0,kb,0.0,kb,354,23639428
1,3.300958000000001,ms,4.3971890000000045,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,23639428
2,10.935395999999983,ms,24.90107900000007,ms,0.0,ms,0,ms,33.125,kb,66.25,kb,0.0,kb,0.0,kb,354,23639428
