MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
conv2,21.449796999999997,ms,77.750181,ms,36.32847988414765,ms,136.25103998470306,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.690746999999982,ms,46.813287999999986,ms,19.67468825149536,ms,54.753728620529174,ms,0.0,kb,0.0,kb,784121.0,kb,3920605.0,kb,354
relu1,7.918559000000005,ms,11.098860999999992,ms,8.329823977470397,ms,13.333055980682373,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.542513000000028,ms,64.99297399999995,ms,47.62992037582397,ms,181.43801586055756,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.216983000000017,ms,48.448791000000064,ms,16.268799982070924,ms,44.34182414627075,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.849571999999999,ms,11.017215999999982,ms,7.791744067192077,ms,11.636384090423585,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.569398999999986,ms,78.2126070000001,ms,36.427904124259946,ms,136.66012803554534,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.841900000000015,ms,47.47996000000006,ms,20.365088218688964,ms,56.69424080085754,ms,0.0,kb,0.0,kb,912044.0,kb,4560220.0,kb,354
relu1,7.878010000000001,ms,11.06564599999999,ms,8.425247977733612,ms,13.563296006679534,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.729326999999998,ms,65.76904200000003,ms,49.813824973106385,ms,190.1028500366211,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.36041699999998,ms,49.15191800000014,ms,16.38255998325348,ms,44.696064076423646,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.883746999999997,ms,11.070214000000009,ms,7.805056030750275,ms,11.668896075725556,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.33975599999998,ms,77.18777699999998,ms,36.15756792831421,ms,135.6696960077286,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.097508999999995,ms,48.68941300000004,ms,21.093568212509155,ms,58.88489667892456,ms,0.0,kb,0.0,kb,1060829.5,kb,5304147.5,kb,354
relu1,8.001437000000001,ms,11.197093999999998,ms,8.68870397901535,ms,13.942944013118744,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.733960000000025,ms,65.76554500000006,ms,52.106912304878236,ms,199.3862403678894,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.372069000000018,ms,49.11306199999997,ms,16.40127995109558,ms,44.73008013343811,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.866007,ms,11.048311000000002,ms,7.776672057628631,ms,11.620256067752837,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.489707000000024,ms,77.67696900000008,ms,36.362911873817445,ms,136.36553587818145,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.891642999999995,ms,47.636074000000065,ms,21.27603205871582,ms,59.40435235595703,ms,0.0,kb,0.0,kb,1082979.0,kb,5414895.0,kb,354
relu1,7.880759999999994,ms,11.086691999999992,ms,8.828576023578643,ms,14.410944104671477,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.66950699999997,ms,65.66469799999997,ms,53.846688035964966,ms,206.36355065345765,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.191453000000006,ms,48.346418,ms,16.209695936203,ms,44.202527992248534,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.849772000000007,ms,11.014355000000004,ms,7.775072056770325,ms,11.625248079299928,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.39802600000001,ms,77.4849270000002,ms,36.2662719707489,ms,136.06617592048644,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.962251000000018,ms,47.88805600000014,ms,21.66419194126129,ms,60.579904221534726,ms,0.0,kb,0.0,kb,1121275.0,kb,5606375.0,kb,354
relu1,7.867497000000009,ms,11.054467999999991,ms,9.069600133895873,ms,14.865088115692139,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.81158600000003,ms,65.98900899999991,ms,55.984288100242615,ms,214.8046719417572,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.268541999999982,ms,48.834433000000175,ms,16.344863916397095,ms,44.551199979782105,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.881826000000004,ms,11.063297000000013,ms,7.821344056129456,ms,11.715040076255798,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.28638400000001,ms,77.00311899999987,ms,36.13075195026398,ms,135.5250240135193,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.92726100000001,ms,47.690230000000035,ms,22.115743829727172,ms,61.93094393157959,ms,0.0,kb,0.0,kb,1133601.0,kb,5668005.0,kb,354
relu1,7.914892999999995,ms,11.109598999999987,ms,9.479872101783753,ms,15.62969606590271,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.732595999999997,ms,65.86943900000004,ms,58.04847993087768,ms,223.14831992149354,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.245977,ms,48.93839799999999,ms,16.29715198135376,ms,44.50915205192566,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.979977000000009,ms,11.174373,ms,7.8590080366134645,ms,11.706976059913636,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.56021300000001,ms,78.02453500000001,ms,36.38559994506836,ms,136.46179182529448,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.236226000000006,ms,48.68859300000002,ms,22.658431716918944,ms,63.51228757476807,ms,0.0,kb,0.0,kb,1171322.0,kb,5856610.0,kb,354
relu1,8.051002000000013,ms,11.254951999999996,ms,9.97891215801239,ms,16.507360180854796,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.741622,ms,65.85511099999997,ms,60.35852784156799,ms,232.34863966846467,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.27437299999999,ms,49.062731999999905,ms,16.318943912506104,ms,44.557280033111574,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.991263000000005,ms,11.192634000000009,ms,7.921472063541413,ms,11.829472088336944,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.378833999999987,ms,77.21468400000005,ms,36.17078406715393,ms,135.65632026576995,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.938638000000013,ms,47.42734800000003,ms,22.78038362979889,ms,63.91398344516754,ms,0.0,kb,0.0,kb,1230902.0,kb,6154510.0,kb,354
relu1,7.947770000000006,ms,11.17592700000001,ms,10.234240019798278,ms,17.15715216445923,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.942642999999983,ms,66.59229899999998,ms,62.26220772361756,ms,239.96825617599487,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.25620900000001,ms,48.664985000000115,ms,16.279263927459716,ms,44.4061441192627,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.866712999999996,ms,11.037902,ms,7.779648034095764,ms,11.650944073677064,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.38110600000001,ms,77.31514300000005,ms,36.27276799297333,ms,135.9861440887451,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.847570999999983,ms,47.281879000000096,ms,23.082175830841063,ms,64.87612725830078,ms,0.0,kb,0.0,kb,1226466.0,kb,6132330.0,kb,354
relu1,7.96152,ms,11.179242000000007,ms,10.658208124637603,ms,18.003392182826996,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.92520000000001,ms,66.54856400000006,ms,64.28793604755401,ms,248.05376050567628,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.61260999999999,ms,50.05967799999999,ms,16.655071990966796,ms,45.48057616233826,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.862617999999999,ms,11.029423000000005,ms,7.796768037796021,ms,11.6678720703125,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.46351500000003,ms,77.69405300000008,ms,36.27715205192566,ms,136.07033593177795,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.981148000000012,ms,47.582695000000065,ms,23.622911913871764,ms,66.40617561054229,ms,0.0,kb,0.0,kb,1266155.0,kb,6330775.0,kb,354
relu1,7.923920000000004,ms,11.092487999999996,ms,11.20284797000885,ms,19.10323193836212,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.72518,ms,65.73922999999996,ms,66.16863981628418,ms,255.62758544540407,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.473336000000003,ms,49.66327899999999,ms,16.52921594810486,ms,45.12176006507873,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.8840919999999945,ms,11.062040000000001,ms,7.79606405544281,ms,11.671328103065491,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.62318699999995,ms,78.5279120000002,ms,36.469920099258424,ms,136.76662402153016,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.053917,ms,47.95700600000007,ms,24.085696034431457,ms,67.86150372600555,ms,0.0,kb,0.0,kb,1319384.0,kb,6596920.0,kb,354
relu1,8.105948,ms,11.311877999999998,ms,11.903359990119935,ms,20.362047963142395,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.895186000000034,ms,66.44181499999999,ms,68.71507129859924,ms,265.74006298828124,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.229860000000027,ms,48.803346999999945,ms,16.33747194671631,ms,44.622464044570926,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.949026999999994,ms,11.144003000000001,ms,7.890656068325042,ms,11.781376090526582,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.708322000000003,ms,78.81506499999998,ms,36.55270409679413,ms,137.193503865242,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.217950999999996,ms,48.977852000000084,ms,24.743743974685668,ms,69.8079039592743,ms,0.0,kb,0.0,kb,1481731.0,kb,7408655.0,kb,354
relu1,7.985046000000001,ms,11.179233,ms,12.257183953762054,ms,21.172255907535554,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.98985800000001,ms,66.86443700000002,ms,70.49103976249695,ms,272.93740674495695,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.48553899999996,ms,49.82333200000005,ms,16.544767918586732,ms,45.19504004764557,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.9411609999999975,ms,11.137809000000006,ms,7.858272007942199,ms,11.753920037269593,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.61126900000001,ms,78.36157000000011,ms,36.45958410072327,ms,136.6967040014267,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.011380000000017,ms,47.80535899999996,ms,24.94560001564026,ms,70.41856000328065,ms,0.0,kb,0.0,kb,1517556.0,kb,7587780.0,kb,354
relu1,8.021079000000006,ms,11.21440199999999,ms,12.767679915905,ms,22.188607931613923,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.94312799999999,ms,66.56918999999982,ms,72.5186880016327,ms,280.8034880695343,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.563311999999975,ms,50.11363600000007,ms,16.611455885887146,ms,45.4462080335617,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.986841000000004,ms,11.186873000000004,ms,7.910976023674011,ms,11.826144033432007,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.713407999999966,ms,78.8638520000001,ms,36.587296088218686,ms,137.30377589988709,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.976606000000027,ms,47.64319399999999,ms,25.30275207901001,ms,71.36230408096313,ms,0.0,kb,0.0,kb,1601212.0,kb,8006060.0,kb,354
relu1,8.057789,ms,11.310257000000009,ms,13.22713589668274,ms,23.122879872322084,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.847960999999987,ms,66.28552099999987,ms,74.50681618785858,ms,288.99340832519533,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.57208800000003,ms,49.958799,ms,16.61647982311249,ms,45.459455843925475,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.948434000000002,ms,11.126685000000014,ms,7.84944003868103,ms,11.703392066001893,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.720613999999962,ms,78.8429269999999,ms,36.57036816120148,ms,137.26383985996247,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.920476000000013,ms,47.52214799999999,ms,25.65574383354187,ms,72.49990375328063,ms,0.0,kb,0.0,kb,1554237.0,kb,7771185.0,kb,354
relu1,8.123340000000002,ms,11.370940000000001,ms,13.876288021087646,ms,24.319935918807982,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.025676000000026,ms,67.02594699999997,ms,77.13596796512604,ms,299.5559681777954,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.567613999999978,ms,50.10112000000001,ms,16.62819184398651,ms,45.43782380771637,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.876027999999979,ms,11.044163000000012,ms,7.798112008094788,ms,11.64000004386902,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.532717999999964,ms,77.93526199999998,ms,36.365696112632754,ms,136.42966421604157,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.12255700000002,ms,48.06939300000003,ms,26.184160088539123,ms,74.16937610721588,ms,0.0,kb,0.0,kb,1577192.0,kb,7885960.0,kb,354
relu1,7.956490000000002,ms,11.14394499999999,ms,14.174496054172517,ms,25.017407962322235,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.766928000000057,ms,65.96012899999988,ms,78.58502461719513,ms,305.2565133686066,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.52890499999999,ms,50.077243000000124,ms,16.616095821380615,ms,45.44409580230713,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.980243999999997,ms,11.194632000000006,ms,7.8782720346450805,ms,11.76230404472351,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.659413999999995,ms,78.49300399999984,ms,36.5052801322937,ms,137.07593595600127,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.113484000000035,ms,48.10112000000003,ms,26.583584126472473,ms,75.33401617908478,ms,0.0,kb,0.0,kb,1639111.0,kb,8195555.0,kb,354
relu1,7.984324000000003,ms,11.197044,ms,14.503104053974152,ms,25.69817598962784,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.870869000000003,ms,66.41535200000003,ms,80.72502482509613,ms,313.95731310749056,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.495599000000013,ms,49.667549999999956,ms,16.536191905975343,ms,45.2338240032196,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.929853000000002,ms,11.087224000000006,ms,7.840256044864654,ms,11.67558407831192,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.720223999999973,ms,78.69744599999994,ms,36.62192004776001,ms,137.47273612689972,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.053501999999966,ms,48.00224300000005,ms,26.93926417350769,ms,76.410592004776,ms,0.0,kb,0.0,kb,1631506.0,kb,8157530.0,kb,354
relu1,8.016651000000001,ms,11.24344800000001,ms,14.840000125885009,ms,26.35040013217926,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.112605000000013,ms,67.25999500000009,ms,82.92947160339355,ms,322.7320959920883,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.497317000000013,ms,49.75109799999993,ms,16.555903842926025,ms,45.25340791320801,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.963723000000007,ms,11.148116999999989,ms,7.87270404958725,ms,11.743456079006195,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.62449200000004,ms,78.39879800000016,ms,36.48940808773041,ms,136.9176959953308,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm,16.480907000000013,ms,49.78632399999996,ms,27.77187203025818,ms,78.80409629249573,ms,0.0,kb,0.0,kb,1664326.0,kb,8321630.0,kb,354
relu,8.142600999999997,ms,11.366701000000017,ms,15.20406396150589,ms,26.94432001543045,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv,21.491026999999995,ms,77.6851379999999,ms,167.3541767024994,ms,660.3931545171738,ms,0.0,kb,0.0,kb,891303.5,kb,3565743.5,kb,354
pool,9.219222999999996,ms,11.391329999999993,ms,15.214495932102203,ms,15.214495932102203,ms,0.0,kb,0.0,kb,207760.0,kb,415520.0,kb,354
norm1,16.503452999999993,ms,49.791632999999976,ms,17.38416014289856,ms,47.61500799751282,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu1,8.035228999999992,ms,11.266331000000012,ms,7.946848033905029,ms,11.837632060050964,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.917811999999994,ms,66.41075199999997,ms,38.40428830528259,ms,144.5131204662323,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.32889199999998,ms,48.90242600000012,ms,16.13203193283081,ms,43.687392028808596,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.9151279999999895,ms,11.102352000000003,ms,7.831936032772064,ms,11.308544015407563,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.706993999999966,ms,78.65714699999987,ms,36.560640207290646,ms,137.21571213054656,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.034514999999985,ms,48.03864399999999,ms,16.949247974395753,ms,46.42012784576416,ms,0.0,kb,0.0,kb,220833.5,kb,1104167.5,kb,354
relu1,7.967703000000003,ms,11.171744999999998,ms,7.874432011127472,ms,11.758336059093475,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.880574000000035,ms,66.36315499999996,ms,39.06339203453064,ms,147.21987239837645,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.519952999999983,ms,49.562498000000026,ms,16.346623915672303,ms,44.26691202831268,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.906634999999997,ms,11.10278899999999,ms,7.837120048046112,ms,11.34777604341507,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.73722999999998,ms,78.80054099999988,ms,36.595584142684935,ms,137.2499199666977,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.20470799999998,ms,48.75685099999996,ms,17.248383935928345,ms,47.35977562713623,ms,0.0,kb,0.0,kb,233730.0,kb,1168650.0,kb,354
relu1,7.944834,ms,11.135872999999997,ms,7.851200055599213,ms,11.712704095363616,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.753277,ms,65.90306299999995,ms,40.25935939025879,ms,151.9709114046097,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.520507999999996,ms,49.47796100000007,ms,16.326143907546996,ms,44.23929605293274,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.928725000000012,ms,11.123392999999997,ms,7.849696051597595,ms,11.348928050994873,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.61423100000003,ms,78.36208199999993,ms,36.38112010669708,ms,136.5141440525055,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.23060599999997,ms,49.118019000000025,ms,17.384927989959717,ms,47.783967834472655,ms,0.0,kb,0.0,kb,246803.5,kb,1234017.5,kb,354
relu1,7.973253999999998,ms,11.209634000000001,ms,7.8790400385856625,ms,11.799456094264984,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.96699299999999,ms,66.80937700000004,ms,41.72377579498291,ms,157.90159917545319,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.397565,ms,49.23022700000005,ms,16.193343942642212,ms,43.84841598701477,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.078245999999995,ms,11.275688999999993,ms,8.022432007312775,ms,11.502016003131866,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.658701,ms,78.43520599999992,ms,36.43734418296814,ms,136.6893758506775,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.417332000000012,ms,49.765446,ms,17.703648191452025,ms,48.751967990875244,ms,0.0,kb,0.0,kb,259700.0,kb,1298500.0,kb,354
relu1,7.940914000000003,ms,11.160702999999998,ms,7.85292806148529,ms,11.805984122276307,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.942953000000035,ms,66.57392900000005,ms,42.82393633174896,ms,162.33526476860047,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.42122599999999,ms,49.27809800000012,ms,16.257311964035033,ms,43.93286400222778,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.045157,ms,11.273508999999997,ms,7.984608035087586,ms,11.49817605304718,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.77606999999996,ms,78.96146500000006,ms,36.464192090988156,ms,136.9316800699234,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.339187000000038,ms,49.525620999999944,ms,17.670720205307006,ms,48.682144096374515,ms,0.0,kb,0.0,kb,272773.5,kb,1363867.5,kb,354
relu1,7.964621,ms,11.193454999999993,ms,7.862880038261413,ms,11.840544057846069,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.922241000000046,ms,66.55497599999988,ms,44.128255884170535,ms,167.43347218704224,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.541608000000014,ms,49.52560600000008,ms,16.35273584461212,ms,44.185408089637754,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.929276999999991,ms,11.12858699999999,ms,7.846944066524506,ms,11.330560104846954,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.91772300000002,ms,79.44895199999988,ms,36.590944047927856,ms,137.37260799598693,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.253819999999966,ms,49.214032000000174,ms,17.745728149414063,ms,48.96208011627197,ms,0.0,kb,0.0,kb,285670.0,kb,1428350.0,kb,354
relu1,7.950400999999986,ms,11.188485,ms,7.846208053588867,ms,11.85747206878662,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.962221999999997,ms,66.66771400000017,ms,45.47712006664276,ms,172.98272018814086,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.42631999999998,ms,49.388647999999975,ms,16.24595197582245,ms,43.95513597202301,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.926155000000002,ms,11.09626399999998,ms,7.864832020282745,ms,11.328064035892487,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.680645,ms,78.55621899999986,ms,36.38976017475128,ms,136.66057594299318,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.292994999999976,ms,49.31144699999996,ms,17.931424112319945,ms,49.459455863952634,ms,0.0,kb,0.0,kb,298743.5,kb,1493717.5,kb,354
relu1,7.935536999999982,ms,11.138043000000001,ms,7.8240320663452145,ms,11.825120073318482,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.96546899999996,ms,66.68132100000001,ms,46.58364817047119,ms,177.39062404155732,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.41880999999999,ms,49.17083299999999,ms,16.241151989936828,ms,43.93619213962555,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.067635,ms,11.279951,ms,7.996256029605865,ms,11.48502403497696,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.875471000000005,ms,79.33969700000009,ms,36.55302420139313,ms,137.18963195610047,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.370451999999982,ms,49.462396000000076,ms,18.105823969841005,ms,49.8256636838913,ms,0.0,kb,0.0,kb,311640.0,kb,1558200.0,kb,354
relu1,7.929309999999998,ms,11.128894000000006,ms,7.847424024105072,ms,11.902624044895171,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.92057400000002,ms,66.41723300000007,ms,47.76774409389496,ms,182.02502439308165,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.468729999999994,ms,49.417456999999985,ms,16.26998394012451,ms,43.942048028945926,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.914601999999995,ms,11.117803999999985,ms,7.843200033664703,ms,11.343232068538665,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.835894,ms,79.08880099999979,ms,36.46534415435791,ms,136.8580160560608,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.298591000000005,ms,49.25034600000004,ms,18.140895926475526,ms,49.96915192317962,ms,0.0,kb,0.0,kb,324713.5,kb,1623567.5,kb,354
relu1,7.924225999999992,ms,11.115581999999984,ms,7.826112063884735,ms,11.898240067005158,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.100024999999995,ms,67.12701300000008,ms,49.04883275222778,ms,187.09350571918486,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.237021999999968,ms,48.69201399999997,ms,16.054975975036623,ms,43.410432079315186,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.895523000000009,ms,11.125136000000003,ms,7.806560030937195,ms,11.320512058258057,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.715680000000006,ms,78.74865000000005,ms,36.40592014598847,ms,136.74652793693542,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
