MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
conv1,20.959980000000016,ms,75.4396669999997,ms,50.26627221298218,ms,191.97155340099334,ms,0.0,kb,0.0,kb,889203.0,kb,3558577.0,kb,354,6957956
norm2,16.283765000000027,ms,48.432887999999984,ms,19.815648204803466,ms,55.018112438201904,ms,0.0,kb,0.0,kb,901772.0,kb,4508860.0,kb,354,6957956
relu2,7.927253999999996,ms,11.131231000000005,ms,8.653247929573059,ms,14.017631930351257,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.497460999999973,ms,77.64771500000005,ms,56.857407747268674,ms,218.43343984413147,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.00168700000003,ms,47.505480000000084,ms,25.714719926834107,ms,72.77558376502991,ms,0.0,kb,0.0,kb,1483305.0,kb,7416525.0,kb,354,6957956
relu1,7.891654000000006,ms,11.048515999999992,ms,13.789728043079377,ms,24.294655936717987,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.72626799999996,ms,74.69443600000005,ms,54.54678383255005,ms,209.20892690849305,ms,0.0,kb,0.0,kb,904118.0,kb,3618237.0,kb,354,6957956
norm2,16.16364200000004,ms,48.150937999999975,ms,19.87440012741089,ms,55.240832496643065,ms,0.0,kb,0.0,kb,903821.0,kb,4519105.0,kb,354,6957956
relu2,7.886705999999993,ms,11.044225999999995,ms,8.566079981327057,ms,13.845503970623016,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.606613999999986,ms,78.0739370000001,ms,57.022943776130674,ms,219.0621120195389,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,15.847519000000036,ms,47.20236399999999,ms,27.218560134887696,ms,77.36992030525208,ms,0.0,kb,0.0,kb,1667607.0,kb,8338035.0,kb,354,6957956
relu1,7.926560000000004,ms,11.066175999999988,ms,15.074144037723542,ms,26.881632048130037,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.994768999999945,ms,75.66090599999998,ms,59.297087972640995,ms,228.1593606519699,ms,0.0,kb,0.0,kb,903135.0,kb,3614305.0,kb,354,6957956
norm2,16.18499899999999,ms,48.20854300000003,ms,20.10070414161682,ms,55.95904056167603,ms,0.0,kb,0.0,kb,924372.0,kb,4621860.0,kb,354,6957956
relu2,8.000436000000008,ms,11.160454000000005,ms,8.706783954620361,ms,13.983359985351562,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.53609999999995,ms,78.07173899999985,ms,57.05487959003448,ms,219.26777607345582,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.050438999999987,ms,48.364859999999915,ms,28.901376165390015,ms,82.47833651161194,ms,0.0,kb,0.0,kb,1890244.0,kb,9451220.0,kb,354,6957956
relu1,7.854805999999997,ms,10.99769,ms,16.13151999282837,ms,29.03071994113922,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.879638,ms,75.2396969999999,ms,63.795488180160525,ms,246.19235206222535,ms,0.0,kb,0.0,kb,924331.0,kb,3699089.0,kb,354,6957956
norm2,16.16841599999999,ms,48.230375000000045,ms,20.27456013584137,ms,56.40960038852692,ms,0.0,kb,0.0,kb,927337.0,kb,4636685.0,kb,354,6957956
