MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
conv2,440.8414910000008,ms,1761.8361670000036,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,172.20610699999955,ms,521.4315080000008,ms,0.0,ms,0,ms,1662080.0,kb,8311816.0,kb,0.0,kb,0.0,kb,354
relu1,30.03734900000001,ms,57.141123999999984,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,337.3642000000004,ms,2184.3128180000117,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,79.5264310000001,ms,243.72999500000094,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,29.935629999999982,ms,56.900248000000005,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,441.6270659999996,ms,1764.4999389999991,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,194.7560909999996,ms,588.8490389999993,ms,0.0,ms,0,ms,1869840.0,kb,9350793.0,kb,0.0,kb,0.0,kb,354
relu1,37.079153000000005,ms,71.208814,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,365.26145800000063,ms,2367.242815000003,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,76.14735599999996,ms,233.57205799999966,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,41.30745599999997,ms,79.93356099999991,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,443.95186699999965,ms,1773.808025999997,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,216.7202690000004,ms,654.443606999997,ms,0.0,ms,0,ms,2077600.0,kb,10389770.0,kb,0.0,kb,0.0,kb,354
relu1,47.343014999999994,ms,91.66077800000002,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,409.475189000001,ms,2657.5297190000188,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,77.39944799999995,ms,238.36017900000098,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,41.11248699999997,ms,79.46468500000012,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,443.46694200000013,ms,1771.6109989999995,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,242.2711670000001,ms,731.2669580000003,ms,0.0,ms,0,ms,2285360.0,kb,11428747.0,kb,0.0,kb,0.0,kb,354
relu1,61.526355000000066,ms,119.993801,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,448.1676909999996,ms,2907.9991620000064,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,77.954701,ms,239.59142200000056,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,41.01302200000006,ms,79.20220400000011,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,442.85515500000116,ms,1768.9331070000007,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,266.33969699999994,ms,803.0505189999992,ms,0.0,ms,0,ms,2493120.0,kb,12467724.0,kb,0.0,kb,0.0,kb,354
relu1,76.33013000000003,ms,149.59974600000007,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,489.3028759999998,ms,3176.061783999994,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
