MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
conv1,21.157235000000014,ms,76.32535100000013,ms,90.89686368560791,ms,354.5362547054291,ms,0.0,kb,0.0,kb,1012479.0,kb,4051681.0,kb,354
norm2,16.703809999999987,ms,50.354346000000035,ms,21.09532829093933,ms,58.89270460700989,ms,0.0,kb,0.0,kb,1044895.0,kb,5224475.0,kb,354
relu2,8.028662999999998,ms,11.237430000000007,ms,8.654719986438751,ms,13.988480040073394,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.729526000000007,ms,78.53806199999997,ms,56.97439969539642,ms,218.8429761285782,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354
norm,16.237018000000003,ms,48.23175599999994,ms,40.59427193450928,ms,117.36617695617676,ms,0.0,kb,0.0,kb,3510574.0,kb,17552870.0,kb,354
relu,8.021469,ms,11.22090399999999,ms,23.987040204524995,ms,44.67369654893875,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv,21.583650999999957,ms,78.03603300000023,ms,165.70601690292358,ms,653.7959058437348,ms,0.0,kb,0.0,kb,1667356.0,kb,6671194.0,kb,354
pool,9.28707300000001,ms,11.416726000000017,ms,21.26588800382614,ms,21.26588800382614,ms,0.0,kb,0.0,kb,470588.0,kb,941176.0,kb,354
norm1,16.344051999999994,ms,48.50480500000002,ms,17.03049607849121,ms,46.660703811645504,ms,0.0,kb,0.0,kb,511794.0,kb,2558970.0,kb,354
relu1,8.259914,ms,11.503167000000012,ms,8.154911990642548,ms,12.470815984249114,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,21.384611000000103,ms,76.15671599999999,ms,38.34636814308166,ms,144.18496039009094,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.465034999999997,ms,49.03550900000006,ms,16.333503883361818,ms,44.49225591468811,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.061728999999993,ms,11.276224999999984,ms,7.987967997550965,ms,11.873599983215332,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.890609999999967,ms,79.14095999999988,ms,36.67251190376282,ms,137.62636826992036,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.30170799999998,ms,48.548815,ms,17.18336009788513,ms,47.0683198261261,ms,0.0,kb,0.0,kb,545193.0,kb,2725965.0,kb,354
relu1,8.06539999999999,ms,11.298372000000004,ms,7.920256071567535,ms,12.350496032238006,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.820464000000012,ms,66.0304169999999,ms,37.48512007808685,ms,140.86291255760193,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.454007999999988,ms,49.006092,ms,16.325279844284058,ms,44.471103908538815,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.040779999999996,ms,11.262917000000003,ms,7.939968005657196,ms,11.811392041683197,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.650127000000012,ms,78.21888499999994,ms,36.43353616809845,ms,136.70092818260193,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.178486999999965,ms,47.98809199999996,ms,17.281056159973144,ms,47.38742392921448,ms,0.0,kb,0.0,kb,606021.0,kb,3030105.0,kb,354
relu1,7.991424000000004,ms,11.187767000000001,ms,7.844960036754608,ms,12.356192020893097,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.763663000000033,ms,65.71628100000005,ms,39.3611520357132,ms,148.3696003856659,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.436937000000025,ms,48.942057000000084,ms,16.29164778137207,ms,44.42220788383484,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.08141299999999,ms,11.342332000000013,ms,8.001696002483367,ms,11.939168025493622,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
